Period,Data_value,Suppressed,STATUS,UNITS,Magnitude
2013.09,112602.0,,R,Number,0
2013.12,115153.0,,R,Number,0
2014.03,117248.0,,R,Number,0
2014.06,119513.0,,R,Number,0
2014.09,121210.0,,R,Number,0
2014.12,123024.0,,R,Number,0
2015.03,124730.0,,R,Number,0
2015.06,125180.0,,R,Number,0
2015.09,126699.0,,R,Number,0
2015.12,127647.0,,R,Number,0
2016.03,129507.0,,R,Number,0
2016.06,131988.0,,R,Number,0
2016.09,134842.0,,R,Number,0
2016.12,137266.0,,R,Number,0
2017.03,140058.0,,R,Number,0
2017.06,143087.0,,R,Number,0
2017.09,146075.0,,R,Number,0
2017.12,148303.0,,R,Number,0
2018.03,150038.0,,R,Number,0
2018.06,151291.0,,R,Number,0
2018.09,151669.0,,R,Number,0
2018.12,154810.0,,R,Number,0
2019.03,157654.0,,R,Number,0
2019.06,158872.0,,R,Number,0
2019.09,160626.0,,R,Number,0
2019.12,161952.0,,R,Number,0
2020.03,163139.0,,R,Number,0
2020.06,165433.0,,R,Number,0
2020.09,169701.0,,R,Number,0
2020.12,168398.0,,R,Number,0
2021.03,172133.0,,R,Number,0
2021.06,176110.0,,R,Number,0
2021.09,179488.0,,R,Number,0
2021.12,182890.0,,R,Number,0
2022.03,184603.0,,R,Number,0
2022.06,185069.0,,R,Number,0
2022.09,186323.0,,R,Number,0
2022.12,187024.0,,R,Number,0
2023.03,188385.0,,R,Number,0
2023.06,191111.0,,R,Number,0
2023.09,192089.0,,R,Number,0
2023.12,191807.0,,R,Number,0
2024.03,190776.0,,R,Number,0
2024.06,187998.0,,R,Number,0
2024.09,184103.0,,R,Number,0
2024.12,180627.0,,R,Number,0
2025.03,177911.0,,R,Number,0
2025.06,175669.0,,R,Number,0
2025.09,174499.0,,R,Number,0
2025.12,174132.0,,F,Number,0
2011.06,99937.0,,R,Number,0
2011.09,101284.0,,R,Number,0
2011.12,102174.0,,R,Number,0
2012.03,102980.0,,R,Number,0
2012.06,104504.0,,R,Number,0
2012.09,106300.0,,R,Number,0
2012.12,107918.0,,R,Number,0
2013.03,109525.0,,R,Number,0
2013.06,111045.0,,R,Number,0
2013.09,112841.0,,R,Number,0
2013.12,114987.0,,R,Number,0
2014.03,117348.0,,R,Number,0
2014.06,119409.0,,R,Number,0
2014.09,121277.0,,R,Number,0
2014.12,123092.0,,R,Number,0
2015.03,124475.0,,R,Number,0
2015.06,125471.0,,R,Number,0
2015.09,126470.0,,R,Number,0
2015.12,127777.0,,R,Number,0
2016.03,129504.0,,R,Number,0
2016.06,132029.0,,R,Number,0
2016.09,134725.0,,R,Number,0
2016.12,137334.0,,R,Number,0
2017.03,140069.0,,R,Number,0
2017.06,143119.0,,R,Number,0
2017.09,146002.0,,R,Number,0
2017.12,148322.0,,R,Number,0
2018.03,150064.0,,R,Number,0
2018.06,151009.0,,R,Number,0
2018.09,152188.0,,R,Number,0
2018.12,154697.0,,R,Number,0
2019.03,157394.0,,R,Number,0
2019.06,159102.0,,R,Number,0
2019.09,160534.0,,R,Number,0
2019.12,161882.0,,R,Number,0
2020.03,163301.0,,R,Number,0
2020.06,165417.0,,R,Number,0
2020.09,167728.0,,R,Number,0
2020.12,169722.0,,R,Number,0
2021.03,172360.0,,R,Number,0
2021.06,175907.0,,R,Number,0
2021.09,179660.0,,R,Number,0
2021.12,182732.0,,R,Number,0
2022.03,184486.0,,R,Number,0
2022.06,185317.0,,R,Number,0
2022.09,186123.0,,R,Number,0
2022.12,187113.0,,R,Number,0
2023.03,188753.0,,R,Number,0
2023.06,190883.0,,R,Number,0
2023.09,192068.0,,R,Number,0
2023.12,191919.0,,R,Number,0
2024.03,190656.0,,R,Number,0
2024.06,187931.0,,R,Number,0
2024.09,184191.0,,R,Number,0
2024.12,180673.0,,R,Number,0
2025.03,177846.0,,R,Number,0
2025.06,175732.0,,R,Number,0
2025.09,174559.0,,R,Number,0
2025.12,174051.0,,F,Number,0
2011.06,90842.0,,F,Number,0
2011.09,90656.0,,F,Number,0
2011.12,91957.0,,F,Number,0
2012.03,91173.0,,F,Number,0
2012.06,91679.0,,F,Number,0
2012.09,91486.0,,F,Number,0
2012.12,93281.0,,F,Number,0
2013.03,90916.0,,F,Number,0
2013.06,92010.0,,F,Number,0
2013.09,91371.0,,F,Number,0
2013.12,92941.0,,F,Number,0
2014.03,93004.0,,F,Number,0
2014.06,93850.0,,F,Number,0
2014.09,93789.0,,F,Number,0
2014.12,98149.0,,F,Number,0
2015.03,97793.0,,F,Number,0
2015.06,98348.0,,F,Number,0
2015.09,98026.0,,F,Number,0
2015.12,99348.0,,F,Number,0
2016.03,99941.0,,F,Number,0
2016.06,101204.0,,F,Number,0
2016.09,99631.0,,F,Number,0
2016.12,101175.0,,F,Number,0
2017.03,101660.0,,F,Number,0
2017.06,102745.0,,F,Number,0
2017.09,102918.0,,F,Number,0
2017.12,104790.0,,F,Number,0
2018.03,106407.0,,F,Number,0
2018.06,105577.0,,F,Number,0
2018.09,105618.0,,F,Number,0
2018.12,107718.0,,F,Number,0
2019.03,106746.0,,F,Number,0
2019.06,107199.0,,F,Number,0
2019.09,105826.0,,F,Number,0
2019.12,108096.0,,F,Number,0
2020.03,107888.0,,F,Number,0
2020.06,106219.0,,F,Number,0
2020.09,104974.0,,F,Number,0
2020.12,105785.0,,F,Number,0
2021.03,106865.0,,F,Number,0
2021.06,107221.0,,F,Number,0
2021.09,107479.0,,F,Number,0
2021.12,109548.0,,F,Number,0
2022.03,109351.0,,F,Number,0
2022.06,110856.0,,F,Number,0
2022.09,110998.0,,F,Number,0
2022.12,112682.0,,F,Number,0
2023.03,112667.0,,F,Number,0
2023.06,112631.0,,F,Number,0
2023.09,112273.0,,F,Number,0
2023.12,114063.0,,F,Number,0
2024.03,114061.0,,F,Number,0
2024.06,113841.0,,F,Number,0
2024.09,111917.0,,F,Number,0
2024.12,112297.0,,F,Number,0
2025.03,111592.0,,F,Number,0
2025.06,111011.0,,F,Number,0
2025.09,110007.0,,F,Number,0
2025.12,111062.0,,F,Number,0
2011.06,90841.0,,R,Number,0
2011.09,91341.0,,R,Number,0
2011.12,91070.0,,R,Number,0
2012.03,91383.0,,R,Number,0
2012.06,91658.0,,R,Number,0
2012.09,92192.0,,R,Number,0
2012.12,92411.0,,R,Number,0
2013.03,91104.0,,R,Number,0
2013.06,91930.0,,R,Number,0
2013.09,92129.0,,R,Number,0
2013.12,92127.0,,R,Number,0
2014.03,93149.0,,R,Number,0
2014.06,93704.0,,R,Number,0
2014.09,94590.0,,R,Number,0
2014.12,97439.0,,R,Number,0
2015.03,97805.0,,R,Number,0
2015.06,98163.0,,R,Number,0
2015.09,98911.0,,R,Number,0
2015.12,98721.0,,R,Number,0
2016.03,99840.0,,R,Number,0
2016.06,101016.0,,R,Number,0
2016.09,100534.0,,R,Number,0
2016.12,100647.0,,R,Number,0
2017.03,101419.0,,R,Number,0
2017.06,102597.0,,R,Number,0
2017.09,103857.0,,R,Number,0
2017.12,104282.0,,R,Number,0
2018.03,106078.0,,R,Number,0
2018.06,105483.0,,R,Number,0
2018.09,106551.0,,R,Number,0
2018.12,107239.0,,R,Number,0
2019.03,106336.0,,R,Number,0
2019.06,107186.0,,R,Number,0
2019.09,106732.0,,R,Number,0
2019.12,107592.0,,R,Number,0
2020.03,107486.0,,R,Number,0
2020.06,106241.0,,R,Number,0
2020.09,105830.0,,R,Number,0
2020.12,105291.0,,R,Number,0
2021.03,106501.0,,R,Number,0
2021.06,107240.0,,R,Number,0
2021.09,108303.0,,R,Number,0
2021.12,109063.0,,R,Number,0
2022.03,109027.0,,R,Number,0
2022.06,110839.0,,R,Number,0
2022.09,111804.0,,R,Number,0
2022.12,112225.0,,R,Number,0
2023.03,112366.0,,R,Number,0
2023.06,112581.0,,R,Number,0
2023.09,113055.0,,R,Number,0
2023.12,113625.0,,R,Number,0
2024.03,113799.0,,R,Number,0
2024.06,113740.0,,R,Number,0
2024.09,112706.0,,R,Number,0
2024.12,111869.0,,R,Number,0
2025.03,111356.0,,R,Number,0
2025.06,110882.0,,R,Number,0
2025.09,110789.0,,R,Number,0
2025.12,110656.0,,F,Number,0
2011.06,90982.0,,R,Number,0
2011.09,91150.0,,R,Number,0
2011.12,91215.0,,R,Number,0
2012.03,91316.0,,R,Number,0
2012.06,91722.0,,R,Number,0
2012.09,92213.0,,R,Number,0
2012.12,92156.0,,R,Number,0
2013.03,91771.0,,R,Number,0
2013.06,91799.0,,R,Number,0
2013.09,92045.0,,R,Number,0
2013.12,92326.0,,R,Number,0
2014.03,92979.0,,R,Number,0
2014.06,93651.0,,R,Number,0
2014.09,95037.0,,R,Number,0
2014.12,96917.0,,R,Number,0
2015.03,97945.0,,R,Number,0
2015.06,98292.0,,R,Number,0
2015.09,98649.0,,R,Number,0
2015.12,98978.0,,R,Number,0
2016.03,99874.0,,R,Number,0
2016.06,100724.0,,R,Number,0
2016.09,100695.0,,R,Number,0
2016.12,100671.0,,R,Number,0
2017.03,101424.0,,R,Number,0
2017.06,102641.0,,R,Number,0
2017.09,103643.0,,R,Number,0
2017.12,104657.0,,R,Number,0
2018.03,105384.0,,R,Number,0
2018.06,105868.0,,R,Number,0
2018.09,106506.0,,R,Number,0
2018.12,106905.0,,R,Number,0
2019.03,106806.0,,R,Number,0
2019.06,106769.0,,R,Number,0
2019.09,107092.0,,R,Number,0
2019.12,107437.0,,R,Number,0
2020.03,107328.0,,R,Number,0
2020.06,106456.0,,R,Number,0
2020.09,105622.0,,R,Number,0
2020.12,105592.0,,R,Number,0
2021.03,106279.0,,R,Number,0
2021.06,107344.0,,R,Number,0
2021.09,108252.0,,R,Number,0
2021.12,109000.0,,R,Number,0
2022.03,109736.0,,R,Number,0
2022.06,110785.0,,R,Number,0
2022.09,111765.0,,R,Number,0
2022.12,112218.0,,R,Number,0
2023.03,112379.0,,R,Number,0
2023.06,112607.0,,R,Number,0
2023.09,113079.0,,R,Number,0
2023.12,113581.0,,R,Number,0
2024.03,113850.0,,R,Number,0
2024.06,113570.0,,R,Number,0
2024.09,112767.0,,R,Number,0
2024.12,111903.0,,R,Number,0
2025.03,111310.0,,R,Number,0
2025.06,110938.0,,R,Number,0
2025.09,110743.0,,R,Number,0
2025.12,110675.0,,F,Number,0
2011.06,173404.0,,F,Number,0
2011.09,174660.0,,F,Number,0
2011.12,179502.0,,F,Number,0
2012.03,179680.0,,F,Number,0
2012.06,177608.0,,F,Number,0
2012.09,176170.0,,F,Number,0
2012.12,181541.0,,F,Number,0
2013.03,180982.0,,F,Number,0
2013.06,178814.0,,F,Number,0
2013.09,175946.0,,F,Number,0
2013.12,183650.0,,F,Number,0
2014.03,182034.0,,F,Number,0
2014.06,179779.0,,F,Number,0
2014.09,179050.0,,F,Number,0
2014.12,185361.0,,F,Number,0
2015.03,186086.0,,F,Number,0
2015.06,183864.0,,F,Number,0
2015.09,183327.0,,F,Number,0
2015.12,189862.0,,F,Number,0
2016.03,191045.0,,F,Number,0
2016.06,189350.0,,F,Number,0
2016.09,189032.0,,F,Number,0
2016.12,196202.0,,F,Number,0
2017.03,196952.0,,F,Number,0
2017.06,194595.0,,F,Number,0
2017.09,193926.0,,F,Number,0
2017.12,200403.0,,F,Number,0
2018.03,198648.0,,F,Number,0
2018.06,196372.0,,F,Number,0
2018.09,194468.0,,F,Number,0
2018.12,202633.0,,F,Number,0
2019.03,199795.0,,F,Number,0
2019.06,197763.0,,F,Number,0
2019.09,197753.0,,F,Number,0
2019.12,206752.0,,F,Number,0
2020.03,203022.0,,F,Number,0
2020.06,200669.0,,F,Number,0
2020.09,198379.0,,F,Number,0
2020.12,204218.0,,F,Number,0
2021.03,201163.0,,F,Number,0
2021.06,200282.0,,F,Number,0
2021.09,202170.0,,F,Number,0
2021.12,212421.0,,F,Number,0
2022.03,208375.0,,F,Number,0
2022.06,205783.0,,F,Number,0
2022.09,206909.0,,F,Number,0
2022.12,215104.0,,F,Number,0
2023.03,210687.0,,F,Number,0
2023.06,209820.0,,F,Number,0
2023.09,209230.0,,F,Number,0
2023.12,216030.0,,F,Number,0
2024.03,209522.0,,F,Number,0
2024.06,206325.0,,F,Number,0
2024.09,203963.0,,F,Number,0
2024.12,210639.0,,F,Number,0
2025.03,205593.0,,F,Number,0
2025.06,203096.0,,F,Number,0
2025.09,202070.0,,F,Number,0
2025.12,208240.0,,F,Number,0
2011.06,174646.0,,R,Number,0
2011.09,177215.0,,R,Number,0
2011.12,177321.0,,R,Number,0
2012.03,178074.0,,R,Number,0
2012.06,178783.0,,R,Number,0
2012.09,178882.0,,R,Number,0
2012.12,179256.0,,R,Number,0
2013.03,179362.0,,R,Number,0
2013.06,179944.0,,R,Number,0
2013.09,178790.0,,R,Number,0
2013.12,181266.0,,R,Number,0
2014.03,180364.0,,R,Number,0
2014.06,180940.0,,R,Number,0
2014.09,181995.0,,R,Number,0
2014.12,182939.0,,R,Number,0
2015.03,184290.0,,R,Number,0
2015.06,185179.0,,R,Number,0
2015.09,186298.0,,R,Number,0
2015.12,187332.0,,R,Number,0
2016.03,189210.0,,R,Number,0
2016.06,190790.0,,R,Number,0
2016.09,192119.0,,R,Number,0
2016.12,193342.0,,R,Number,0
2017.03,195234.0,,R,Number,0
2017.06,196161.0,,R,Number,0
2017.09,197157.0,,R,Number,0
2017.12,197010.0,,R,Number,0
2018.03,197312.0,,R,Number,0
2018.06,197984.0,,R,Number,0
2018.09,197743.0,,R,Number,0
2018.12,198729.0,,R,Number,0
2019.03,198841.0,,R,Number,0
2019.06,199526.0,,R,Number,0
2019.09,200955.0,,R,Number,0
2019.12,202401.0,,R,Number,0
2020.03,202425.0,,R,Number,0
2020.06,202588.0,,R,Number,0
2020.09,201368.0,,R,Number,0
2020.12,199743.0,,R,Number,0
2021.03,200819.0,,R,Number,0
2021.06,202343.0,,R,Number,0
2021.09,204997.0,,R,Number,0
2021.12,207609.0,,R,Number,0
2022.03,208295.0,,R,Number,0
2022.06,207900.0,,R,Number,0
2022.09,209665.0,,R,Number,0
2022.12,210199.0,,R,Number,0
2023.03,210772.0,,R,Number,0
2023.06,211908.0,,R,Number,0
2023.09,211961.0,,R,Number,0
2023.12,211131.0,,R,Number,0
2024.03,209671.0,,R,Number,0
2024.06,208301.0,,R,Number,0
2024.09,206594.0,,R,Number,0
2024.12,205975.0,,R,Number,0
2025.03,205684.0,,R,Number,0
2025.06,205031.0,,R,Number,0
2025.09,204643.0,,R,Number,0
2025.12,203706.0,,F,Number,0
2011.06,175098.0,,R,Number,0
2011.09,176649.0,,R,Number,0
2011.12,177600.0,,R,Number,0
2012.03,178065.0,,R,Number,0
2012.06,178676.0,,R,Number,0
2012.09,178987.0,,R,Number,0
2012.12,179162.0,,R,Number,0
2013.03,179506.0,,R,Number,0
2013.06,179728.0,,R,Number,0
2013.09,180066.0,,R,Number,0
2013.12,180326.0,,R,Number,0
2014.03,180531.0,,R,Number,0
2014.06,180958.0,,R,Number,0
2014.09,181914.0,,R,Number,0
2014.12,183041.0,,R,Number,0
2015.03,184175.0,,R,Number,0
2015.06,185253.0,,R,Number,0
2015.09,186206.0,,R,Number,0
2015.12,187484.0,,R,Number,0
2016.03,189123.0,,R,Number,0
2016.06,190783.0,,R,Number,0
2016.09,192073.0,,R,Number,0
2016.12,193519.0,,R,Number,0
2017.03,195038.0,,R,Number,0
2017.06,196326.0,,R,Number,0
2017.09,196951.0,,R,Number,0
2017.12,197133.0,,R,Number,0
2018.03,197400.0,,R,Number,0
2018.06,197733.0,,R,Number,0
2018.09,198054.0,,R,Number,0
2018.12,198468.0,,R,Number,0
2019.03,198934.0,,R,Number,0
2019.06,199592.0,,R,Number,0
2019.09,201007.0,,R,Number,0
2019.12,202181.0,,R,Number,0
2020.03,202651.0,,R,Number,0
2020.06,202405.0,,R,Number,0
2020.09,201212.0,,R,Number,0
2020.12,200136.0,,R,Number,0
2021.03,200604.0,,R,Number,0
2021.06,202479.0,,R,Number,0
2021.09,205049.0,,R,Number,0
2021.12,207351.0,,R,Number,0
2022.03,208350.0,,R,Number,0
2022.06,208826.0,,R,Number,0
2022.09,209553.0,,R,Number,0
2022.12,210196.0,,R,Number,0
2023.03,210931.0,,R,Number,0
2023.06,211773.0,,R,Number,0
2023.09,211957.0,,R,Number,0
2023.12,211097.0,,R,Number,0
2024.03,209755.0,,R,Number,0
2024.06,208165.0,,R,Number,0
2024.09,206754.0,,R,Number,0
2024.12,205970.0,,R,Number,0
2025.03,205588.0,,R,Number,0
2025.06,205137.0,,R,Number,0
2025.09,204512.0,,R,Number,0
2025.12,203804.0,,F,Number,0
2011.06,103801.0,,F,Number,0
2011.09,107456.0,,F,Number,0
2011.12,110973.0,,F,Number,0
2012.03,110305.0,,F,Number,0
2012.06,107976.0,,F,Number,0
2012.09,107651.0,,F,Number,0
2012.12,111647.0,,F,Number,0
2013.03,112218.0,,F,Number,0
2013.06,111183.0,,F,Number,0
2013.09,110574.0,,F,Number,0
2013.12,115148.0,,F,Number,0
2014.03,116013.0,,F,Number,0
2014.06,113997.0,,F,Number,0
2014.09,113381.0,,F,Number,0
2014.12,119580.0,,F,Number,0
2015.03,120452.0,,F,Number,0
2015.06,120660.0,,F,Number,0
2015.09,119106.0,,F,Number,0
2015.12,124802.0,,F,Number,0
2016.03,127872.0,,F,Number,0
2016.06,127744.0,,F,Number,0
2016.09,128360.0,,F,Number,0
2016.12,134631.0,,F,Number,0
2017.03,137104.0,,F,Number,0
2017.06,136444.0,,F,Number,0
2017.09,134081.0,,F,Number,0
2017.12,139394.0,,F,Number,0
2018.03,140352.0,,F,Number,0
2018.06,139249.0,,F,Number,0
2018.09,135443.0,,F,Number,0
2018.12,142465.0,,F,Number,0
2019.03,144366.0,,F,Number,0
2019.06,142506.0,,F,Number,0
2019.09,140421.0,,F,Number,0
2019.12,147093.0,,F,Number,0
2020.03,145422.0,,F,Number,0
2020.06,140969.0,,F,Number,0
2020.09,139176.0,,F,Number,0
2020.12,139176.0,,F,Number,0
2021.03,138632.0,,F,Number,0
2021.06,140234.0,,F,Number,0
2021.09,143141.0,,F,Number,0
2021.12,144782.0,,F,Number,0
2022.03,137070.0,,F,Number,0
2022.06,136958.0,,F,Number,0
2022.09,141259.0,,F,Number,0
2022.12,147748.0,,F,Number,0
2023.03,149266.0,,F,Number,0
2023.06,151763.0,,F,Number,0
2023.09,151765.0,,F,Number,0
2023.12,154814.0,,F,Number,0
2024.03,153242.0,,F,Number,0
2024.06,150241.0,,F,Number,0
2024.09,146632.0,,F,Number,0
2024.12,151463.0,,F,Number,0
2025.03,151236.0,,F,Number,0
2025.06,147427.0,,F,Number,0
2025.09,144973.0,,F,Number,0
2025.12,150448.0,,F,Number,0
2011.06,104877.0,,R,Number,0
2011.09,109449.0,,R,Number,0
2011.12,109270.0,,R,Number,0
2012.03,108938.0,,R,Number,0
2012.06,109004.0,,R,Number,0
2012.09,109707.0,,R,Number,0
2012.12,109982.0,,R,Number,0
2013.03,110837.0,,R,Number,0
2013.06,112028.0,,R,Number,0
2013.09,112840.0,,R,Number,0
2013.12,113532.0,,R,Number,0
2014.03,114534.0,,R,Number,0
2014.06,114654.0,,R,Number,0
2014.09,115844.0,,R,Number,0
2014.12,118026.0,,R,Number,0
2015.03,118899.0,,R,Number,0
2015.06,121107.0,,R,Number,0
2015.09,121803.0,,R,Number,0
2015.12,123355.0,,R,Number,0
2016.03,126122.0,,R,Number,0
2016.06,128104.0,,R,Number,0
2016.09,131326.0,,R,Number,0
2016.12,133149.0,,R,Number,0
2017.03,135212.0,,R,Number,0
2017.06,136743.0,,R,Number,0
2017.09,137282.0,,R,Number,0
2017.12,137723.0,,R,Number,0
2018.03,138468.0,,R,Number,0
2018.06,139744.0,,R,Number,0
2018.09,138582.0,,R,Number,0
2018.12,140365.0,,R,Number,0
2019.03,142791.0,,R,Number,0
2019.06,143402.0,,R,Number,0
2019.09,143180.0,,R,Number,0
2019.12,144478.0,,R,Number,0
2020.03,144441.0,,R,Number,0
2020.06,142367.0,,R,Number,0
2020.09,141042.0,,R,Number,0
2020.12,136513.0,,R,Number,0
2021.03,138358.0,,R,Number,0
2021.06,141818.0,,R,Number,0
2021.09,144318.0,,R,Number,0
2021.12,142181.0,,R,Number,0
2022.03,137069.0,,R,Number,0
2022.06,138357.0,,R,Number,0
2022.09,142310.0,,R,Number,0
2022.12,145450.0,,R,Number,0
2023.03,149025.0,,R,Number,0
2023.06,152883.0,,R,Number,0
2023.09,153458.0,,R,Number,0
2023.12,152698.0,,R,Number,0
2024.03,152341.0,,R,Number,0
2024.06,151103.0,,R,Number,0
2024.09,149020.0,,R,Number,0
2024.12,149432.0,,R,Number,0
2025.03,149793.0,,R,Number,0
2025.06,148224.0,,R,Number,0
2025.09,147823.0,,R,Number,0
2025.12,148365.0,,F,Number,0
2011.06,106316.0,,R,Number,0
2011.09,107938.0,,R,Number,0
2011.12,109036.0,,R,Number,0
2012.03,109069.0,,R,Number,0
2012.06,109099.0,,R,Number,0
2012.09,109555.0,,R,Number,0
2012.12,110074.0,,R,Number,0
2013.03,110871.0,,R,Number,0
2013.06,111956.0,,R,Number,0
2013.09,112827.0,,R,Number,0
2013.12,113651.0,,R,Number,0
2014.03,114303.0,,R,Number,0
2014.06,114803.0,,R,Number,0
2014.09,116007.0,,R,Number,0
2014.12,117665.0,,R,Number,0
2015.03,119296.0,,R,Number,0
2015.06,120712.0,,R,Number,0
2015.09,121945.0,,R,Number,0
2015.12,123530.0,,R,Number,0
2016.03,125826.0,,R,Number,0
2016.06,128447.0,,R,Number,0
2016.09,131012.0,,R,Number,0
2016.12,133326.0,,R,Number,0
2017.03,135189.0,,R,Number,0
2017.06,136643.0,,R,Number,0
2017.09,137318.0,,R,Number,0
2017.12,137736.0,,R,Number,0
2018.03,138648.0,,R,Number,0
2018.06,139350.0,,R,Number,0
2018.09,139563.0,,R,Number,0
2018.12,140595.0,,R,Number,0
2019.03,142484.0,,R,Number,0
2019.06,143302.0,,R,Number,0
2019.09,143562.0,,R,Number,0
2019.12,144320.0,,R,Number,0
2020.03,144185.0,,R,Number,0
2020.06,142578.0,,R,Number,0
2020.09,141087.0,,R,Number,0
2020.12,140089.0,,R,Number,0
2021.03,140206.0,,R,Number,0
2021.06,142312.0,,R,Number,0
2021.09,143933.0,,R,Number,0
2021.12,142218.0,,R,Number,0
2022.03,139103.0,,R,Number,0
2022.06,138898.0,,R,Number,0
2022.09,141827.0,,R,Number,0
2022.12,145553.0,,R,Number,0
2023.03,149276.0,,R,Number,0
2023.06,152479.0,,R,Number,0
2023.09,153474.0,,R,Number,0
2023.12,152920.0,,R,Number,0
2024.03,152244.0,,R,Number,0
2024.06,150861.0,,R,Number,0
2024.09,149452.0,,R,Number,0
2024.12,149383.0,,R,Number,0
2025.03,149428.0,,R,Number,0
2025.06,148468.0,,R,Number,0
2025.09,147914.0,,R,Number,0
2025.12,148257.0,,F,Number,0
2011.06,75245.0,,F,Number,0
2011.09,75920.0,,F,Number,0
2011.12,77045.0,,F,Number,0
2012.03,76430.0,,F,Number,0
2012.06,76950.0,,F,Number,0
2012.09,76194.0,,F,Number,0
2012.12,77327.0,,F,Number,0
2013.03,76687.0,,F,Number,0
2013.06,78158.0,,F,Number,0
2013.09,78229.0,,F,Number,0
2013.12,79389.0,,F,Number,0
2014.03,79737.0,,F,Number,0
2014.06,80385.0,,F,Number,0
2014.09,80773.0,,F,Number,0
2014.12,81723.0,,F,Number,0
2015.03,81326.0,,F,Number,0
2015.06,82116.0,,F,Number,0
2015.09,81791.0,,F,Number,0
2015.12,83268.0,,F,Number,0
2016.03,83028.0,,F,Number,0
2016.06,83690.0,,F,Number,0
2016.09,83850.0,,F,Number,0
2016.12,85305.0,,F,Number,0
2017.03,84997.0,,F,Number,0
2017.06,86158.0,,F,Number,0
2017.09,85658.0,,F,Number,0
2017.12,87824.0,,F,Number,0
2018.03,87091.0,,F,Number,0
2018.06,86960.0,,F,Number,0
2018.09,86621.0,,F,Number,0
2018.12,89405.0,,F,Number,0
2019.03,90235.0,,F,Number,0
2019.06,91895.0,,F,Number,0
2019.09,89864.0,,F,Number,0
2019.12,92162.0,,F,Number,0
2020.03,91424.0,,F,Number,0
2020.06,88863.0,,F,Number,0
2020.09,85499.0,,F,Number,0
2020.12,85266.0,,F,Number,0
2021.03,84651.0,,F,Number,0
2021.06,85578.0,,F,Number,0
2021.09,84939.0,,F,Number,0
2021.12,87332.0,,F,Number,0
2022.03,86212.0,,F,Number,0
2022.06,87385.0,,F,Number,0
2022.09,89228.0,,F,Number,0
2022.12,90607.0,,F,Number,0
2023.03,91190.0,,F,Number,0
2023.06,94271.0,,F,Number,0
2023.09,94197.0,,F,Number,0
2023.12,96293.0,,F,Number,0
2024.03,96662.0,,F,Number,0
2024.06,97013.0,,F,Number,0
2024.09,95013.0,,F,Number,0
2024.12,95924.0,,F,Number,0
2025.03,95730.0,,F,Number,0
2025.06,95286.0,,F,Number,0
2025.09,94476.0,,F,Number,0
2025.12,96186.0,,F,Number,0
2011.06,75103.0,,R,Number,0
2011.09,76208.0,,R,Number,0
2011.12,76631.0,,R,Number,0
2012.03,76694.0,,R,Number,0
2012.06,76803.0,,R,Number,0
2012.09,76510.0,,R,Number,0
2012.12,76896.0,,R,Number,0
2013.03,76929.0,,R,Number,0
2013.06,78011.0,,R,Number,0
2013.09,78604.0,,R,Number,0
2013.12,78925.0,,R,Number,0
2014.03,79955.0,,R,Number,0
2014.06,80221.0,,R,Number,0
2014.09,81235.0,,R,Number,0
2014.12,81231.0,,R,Number,0
2015.03,81493.0,,R,Number,0
2015.06,81936.0,,R,Number,0
2015.09,82339.0,,R,Number,0
2015.12,82763.0,,R,Number,0
2016.03,83141.0,,R,Number,0
2016.06,83489.0,,R,Number,0
2016.09,84491.0,,R,Number,0
2016.12,84779.0,,R,Number,0
2017.03,85057.0,,R,Number,0
2017.06,85953.0,,R,Number,0
2017.09,86366.0,,R,Number,0
2017.12,87261.0,,R,Number,0
2018.03,87145.0,,R,Number,0
2018.06,86729.0,,R,Number,0
2018.09,87387.0,,R,Number,0
2018.12,88814.0,,R,Number,0
2019.03,90286.0,,R,Number,0
2019.06,91621.0,,R,Number,0
2019.09,90701.0,,R,Number,0
2019.12,91558.0,,R,Number,0
2020.03,91460.0,,R,Number,0
2020.06,88559.0,,R,Number,0
2020.09,86342.0,,R,Number,0
2020.12,84724.0,,R,Number,0
2021.03,84647.0,,R,Number,0
2021.06,85276.0,,R,Number,0
2021.09,85792.0,,R,Number,0
2021.12,86804.0,,R,Number,0
2022.03,86186.0,,R,Number,0
2022.06,87065.0,,R,Number,0
2022.09,90122.0,,R,Number,0
2022.12,90083.0,,R,Number,0
2023.03,91160.0,,R,Number,0
2023.06,93925.0,,R,Number,0
2023.09,95104.0,,R,Number,0
2023.12,95760.0,,R,Number,0
2024.03,96655.0,,R,Number,0
2024.06,96649.0,,R,Number,0
2024.09,95894.0,,R,Number,0
2024.12,95401.0,,R,Number,0
2025.03,95755.0,,R,Number,0
2025.06,94926.0,,R,Number,0
2025.09,95316.0,,R,Number,0
2025.12,95684.0,,F,Number,0
2011.06,75229.0,,R,Number,0
2011.09,76071.0,,R,Number,0
2011.12,76625.0,,R,Number,0
2012.03,76757.0,,R,Number,0
2012.06,76691.0,,R,Number,0
2012.09,76665.0,,R,Number,0
2012.12,76717.0,,R,Number,0
2013.03,77145.0,,R,Number,0
2013.06,77882.0,,R,Number,0
2013.09,78548.0,,R,Number,0
2013.12,79105.0,,R,Number,0
2014.03,79736.0,,R,Number,0
2014.06,80462.0,,R,Number,0
2014.09,81011.0,,R,Number,0
2014.12,81332.0,,R,Number,0
2015.03,81503.0,,R,Number,0
2015.06,81915.0,,R,Number,0
2015.09,82348.0,,R,Number,0
